name,sku,price,stars,link,image_url,reviews,seller,category,description 
 Arm Blood Pressure Meter-Digital,GE779HB1LS909NAFAMZ,"9,050",4.5,https://www.jumia.com.ng/generic-arm-blood-pressure-meter-digital-35165079.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/97/056153/1.jpg?4404,74,jumia,health and beauty,	Blood Pressure Indicator / Indicator of Average Value	Sign of Battery Low Voltage	Memory Icon / Heartbeat Icon	High Pressure (Pressure of Systolic) / Low Pressure (Pressure of Systolic)	Groups of User / Memory Group	Pulse Display Number	What’s in the box	1 x Electronic Blood Pressure Monitor	1 x Packing Box	1 x Manual
Polystar 1.5HP Split Unit AC Anti-Bacterial With Installation Kit Fast Cooling PV-12CS/SE,PO437HL0NYV7WNAFAMZ,"120,500",4.0,https://www.jumia.com.ng/1.5hp-split-unit-ac-anti-bacterial-with-installation-kit-fast-cooling-pv-12csse-polystar-mpg199022.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/40/257932/1.jpg?4420,7,jumia,home and office,	Cooling Only	Dehumidify	Intelligent Control	With digital display	Elegant and Compact Design	Anti-rust 100%	Eco-Friendly Cooling	40% Faster Cooling	Power friendly	Specifications	SKU: PO437HL0NYV7WNAFAMZ	Area of Use: Home Office	Product Line: MITCHALL STORE	Weight (kg): 34
Apple IPhone Xs 256GB - Gold,AP044EL04FGFMNAFAMZ,"520,000",4.5,https://www.jumia.com.ng/iphone-xs-256gb-gold-apple-mpg233446.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/07/439602/1.jpg?6087,2,jumia,phones and tablets,"	5.8-inch Super Retina display (OLED) with HDR	IP68 dust and water resistant (maximum depth of 2 meters up to 30 minutes)	12MP dual cameras with dual OIS and 7MP TrueDepth front camera—Portrait mode, Portrait Lighting, Depth Control, and Smart HDR	Face ID for secure authentication and Apple Pay	A12 Bionic with next-generation Neural Engine	Wireless charging—works with Qi chargers	iOS 12 with Memoji, Screen Time, Siri Shortcuts, and Group FaceTime	What’s in the box	Apple iPhone XS	EarPods with Lightning connector	Lightning to USB cable	USB power adapter	Documentation"
Longo Women's Body Shaping Shapewear-Black,LO851AA0B4SG9NAFAMZ,903,4.2,https://www.jumia.com.ng/longo-womens-body-shaping-shapewear-black-37299681.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/699273/1.jpg?9047,32,jumia,fashion,	High Quality	Good Elastic	Body shape Function	Comfortable	Breathable	What’s in the box	1 shapewear
 Adjustable Universal Bicycle And Motorcycle Phone Stand,GE779EL0KV4KNNAFAMZ,"1,140",3.0,https://www.jumia.com.ng/generic-adjustable-universal-bicycle-and-motorcycle-phone-stand-38544053.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/35/044583/1.jpg?1097,2,jumia,electronics,"	Material:ABS(Acrylonitrile Butadiene Styrene)	Color:Red&Black	100% and high quality	Height can be freely adjusted	Portable and durable, easy to carry, lightweight.	For 3.5- 7"" Motorcycle Tablet bracket	Easy to install, with silcone lining, more stable and more secure	What’s in the box	1XPhone Holder"
 Hip Up Capsule,3D245HB05Q11CNAFAMZ,800,3.1,https://www.jumia.com.ng/hip-up-capsule-3-days-mpg130785.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/61248/1.jpg?9008,19,jumia,health and beauty,	Bigger Buttocks	Wider Hips	Erases Cellulite	Eradicate Stretch marks	Specifications	SKU: 3D245HB05Q11CNAFAMZ	Model: Capsule	Product Line: 3 Tee's Store	Weight (kg): 0.5
 Grater For Vegetables Multifunctional Manual Vegetable Cutter Slicer Peeler Shredder Chopper Kitchen Gadgets Roller Mandoline(Light Green),GE779HL0N46LANAFAMZ,"4,000",3.8,https://www.jumia.com.ng/grater-for-vegetables-multifunctional-manual-vegetable-cutter-slicer-peeler-shredder-chopper-kitchen-gadgets-roller-mandolinelight-green-generic-mpg1207517.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/38/826334/1.jpg?7083,16,jumia,home and office,"	Type:Fruit & Vegetable Tools	Fruit & Vegetable Tools Type:Shredders & Slicers	Metal Type:Stainless Steel	Certification:FDA,CIQ	Feature:Stocked,Eco-Friendly	Material:Metal	Feature 00:vegetable cutter	Feature :kitchenware	Feature 0:kitchen goods	Feature 1:grater for vegetables	Feature 2:kitchen accessories	Feature 3:grater shredder	Feature 4:vegetable peeler	Feature 6:vegetable chopper	Feature 7:multifunctional vegetable cutter	Feature 8:cutting vegetables	Feature 9:manual vegetable cutter for vegetables	Feature 10:shredder	Feature 11:nayser dayser vegetable cutter	Feature 12:Slicing vegetable cutter	Feature 13:cutting vegetables	Feature 14:vegetable multislicers	Feature 15:affettatrice verdure	Feature 16:mandolina cortadora de verdura	Feature 17:slider	Feature 18:grater for cutting vegetables	What’s in the box	1X Grater for Vegetables Multifunctional Manual Vegetable Cutter Slicer Peeler shredder Chopper Kitchen Gadgets Roller Mandoline"
"Apple IPhone XS Max (4GB RAM, 256GB ROM) IOS 12 (12MP + 12MP)+7MP Silver",AP044EL0IUDPQNAFAMZ,"400,000",5.0,https://www.jumia.com.ng/iphone-xs-max-4gb-ram-256gb-rom-ios-12-12mp-12mp7mp-silver-apple-mpg240387.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/31/650542/1.jpg?2971,1,jumia,phones and tablets,"	6.5-inch Super Retina display (OLED) with HDR	IP68 dust and water resistant (maximum depth of 2 meters up to 30 minutes)	12MP dual cameras with dual OIS and 7MP TrueDepth front camera – Portrait mode, Portrait Lighting, Depth Control, and Smart HDR	Face ID for secure authentication and Apple Pay	A12 Bionic with next-generation Neural Engine	Wireless charging – works with Qi chargers	iOS 12 with Memoji, Screen Time, Siri Shortcuts, and Group FaceTime	What’s in the box	Apple iPhone XS Max	Lightning to USB cable	USB power adapter	Documentation"
Dlink D-Link D-Link 4G LTE Sim Wireless Router DWR-921,DL763EL014DPYNAFAMZ,"34,000",3.3,https://www.jumia.com.ng/d-link-d-link-4g-lte-sim-wireless-router-dwr-921-dlink-mpg297377.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/884022/1.jpg?0565,3,jumia,computing,"	D-Link’s DWR-921 4G LTE Router allows you to access and share your 4G LTE or 3G mobile broadband connections. Once connected, you can transfer data, stream media, and send SMS messages. Simply insert your SIM/USIM card and share your 4G LTE or 3G Internet connection through a secure wireless network or any of the four Ethernet ports. The DWR-921 4G LTE Router is designed with constant connection in mind. Dual-band 4G LTE and 3G support allows automatic 3G connection if or when the 4G LTE signal strength becomes low, whereas the additional xDSL/FTTH Ethernet WAN option gives fail-safe connectivity if either your fixed line or mobile broadband fails.	Specifications	SKU: DL763EL014DPYNAFAMZ	Color: BLACK	Main Material: N/A	Model: DWR-921	Product Line: MCHENRICH TECHNOLOGIES LTD	Weight (kg): 1.3"
 Men Suede Loafers Moccasins Casual Fashion Shoes -Brown,FA203SH0662EPNAFAMZ,"1,990",3.7,https://www.jumia.com.ng/fashion-men-suede-loafers-moccasins-casual-fashion-shoes-brown-35706301.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/10/360753/1.jpg?9609,175,jumia,fashion,	Material: Suede	Slip-On	Comfortable Soles	Light and allows free movement	Fit:Please follow the size table	What’s in the box	1 X SHOES
"Skyrun Smart 55"" LED-55XM/N80D UHD 4K TV With Free Wall Bracket - Gold",SK821EA081PW8NAFAMZ,"164,800",4.0,https://www.jumia.com.ng/skyrun-smart-55-led-55xmn80d-uhd-4k-tv-with-free-wall-bracket-gold-44171531.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/13/517144/1.jpg?6990,1,jumia,electronics,"	One year warranty	Resolution：3840*2160 （UHD）	Ports: USB(2)、HDMI (2)、AV input (1)、VGA（1）、RF（1）、COAX（1）	Built-in WIFI、RAM（1GB）+ ROM（8GB）	DTV System：Yes	Ultra-thin fuselage、Super narrow frame, straight down one, super light and super thin	What’s in the box	TV	Wall bracket	Instruction book	Remote control"
 Household Fully Automatic Arm Band Type Digital Electronic,GE779SE0VRR6SNAFAMZ,"6,490",2.5,https://www.jumia.com.ng/generic-household-fully-automatic-arm-band-type-digital-electronic-44036335.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/363044/1.jpg?0409,2,jumia,health and beauty,"	Arm type design, you need to take off your coat/sweater for measuring acculate.	LCD display ensures clear numbers for the elderly and you can see the systolic pressure, diastolic pressure and pulse easily.	The systolic pressure and diastolic pressure  separately show, people can judge the data whether in the normal range at the first sight.	Intellegent pressurize and decompress design, with IHB heart rate monitoring function, more practical.	Clock function, you can set year, month, day, hour, minute by yourself easily.	Larger Memory Storage and Irregular Heartbeat Detection: This monitor stores up to 99 readings for each user, 198 data record in total, it will also remind if you have an irregular heartbeat or not, and it will show the average measurement of the last three times.	What’s in the box	1 x Blood Pressure Monitor,1 x English User Manual"
"Panasonic 18"" RECHARGEABLE FAN WITH USB AND REMOTE",PA904HL1GEU07NAFAMZ,"25,990",4.5,https://www.jumia.com.ng/panasonic-18-rechargeable-fan-with-usb-and-remote-30123088.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/88/032103/1.jpg?8774,2,jumia,home and office,"	Power source 220-240V	18"" Oscillating fan	9 speed choice	O.5hours timing function	12 powerful SMD for light	2 brightness selector	USB for output for mobile phone charge	12V Input Jack for solar charge and car charge	Height Adustment	AC/DC function	Specifications	SKU: PA904HL1GEU07NAFAMZ	Area of Use: Home Office	Style: Modern	Color: White	Main Material: Synthetic	Model: PAN-1318R	Product Line: Oracle Ventures	Weight (kg): 3"
 Heart Shape Pendant Necklace Jewelry Crystal - Silver,FA203AC09LGJCNAFAMZ,400,5.0,https://www.jumia.com.ng/fashion-heart-shape-pendant-necklace-jewelry-crystal-silver-25771161.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/117752/1.jpg?6856,4,jumia,fashion,	Material: Sterling Sliver&Crystal	Length:about 43cm	Heart Size: about 2cm*2.5cm	Style:Chain	Theme:Beauty	Pattern:Crystal Heart	What’s in the box	1 x Necklace
Royal Diabetes Care Natural Treatment For Diabetes 80 Capsules,RO953HB0MGCMMNAFAMZ,"6,500",4.7,https://www.jumia.com.ng/royal-diabetes-care-natural-treatment-for-diabetes-80-capsules-41441773.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/37/714414/1.jpg?6447,3,jumia,health and beauty,	Most effective supplement for Diabetes preventing and fighting diabetes	Strengthens blood vessels and improves blood flow	Neutralizes free radicals	Protects the liver	Alleviates pain and inflammation	Helps weight management and fat metabolism	Promotes general health	Metabolic Disorders	Treat diabetes Sores	Specifications	SKU: RO953HB0MGCMMNAFAMZ	Skin Type: All Skin Types	Production Country: Philippines	Product Line: Freejoy	Weight (kg): 0.1
Canon Canon EF 50mm F/1.8 STM Lens,CA701EL02EQ4RNAFAMZ,"42,000",4.8,https://www.jumia.com.ng/ef-50mm-f1.8-stm-lens-canon-mpg202247.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/04/046283/1.jpg?1015,6,jumia,electronics,	EF-Mount Lens/Full-Frame Format	Aperture Range: f/1.8 to f/22	Super Spectra Coating	STM Stepping AF Motor	What’s in the box	1 x Canon EF 50mm f/1.8 STM Lens1 x E-49 49mm Lens Cap1 x Lens Dust Cap E (Rear)
 Toshiba PA3634 Laptop Battery For Toshiba Satellite C640D C650D C655D C660D L515 L600,GE779EL17Z30INAFAMZ,"6,500",4.7,https://www.jumia.com.ng/toshiba-pa3634-laptop-battery-for-toshiba-satellite-c640d-c650d-c655d-c660d-l515-l600-universal-mpg167327.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/73/860354/1.jpg?4322,3,jumia,computing,	Type: Li-ion	Voltage: DC 10.8V	Capacity: 5200mAh	Color: Black	Specifications	SKU: GE779EL17Z30INAFAMZ	Color: Black	Model: PA3634 Laptop Battery	Product Line: SYC	Weight (kg): 1
"XIAOMI Redmi Note 8, 6.3-Inch (4GB RAM + 128GB ROM) MIUI 10, 5 Cameras, 4G Smartphone - White",MI189MP0XY4N0NAFAMZ,"66,900",5.0,https://www.jumia.com.ng/xiaomi-redmi-note-8-6.3-inch-4gb-ram-128gb-rom-miui-10-5-cameras-4g-smartphone-white-44691075.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/57/019644/1.jpg?3211,1,jumia,phones and tablets,"				6.3 inch display			48.0MP+8.0MP+2.0MP+2.0MP back camera and 13.0MP front camera			4GB RAM and 128GB ROM storage equipped with MIUI 10			Qualcomm Snapdragon Octa-core processor			4000mAh high-capacity battery, 18W fast charge			Super linear speaker for better sound quality	Specifications	SKU: MI189MP0XY4N0NAFAMZ	Color: White	Main Material: N/A	Model: Redmi Note 8	Weight (kg): 0.587"
Gree 1.5HP Split Unit Air Conditioner 12AAA + Installation Kit(Copper Condenser ),BR470EL1IEJNCNAFAMZ,"110,000",4.0,https://www.jumia.com.ng/gree-1.5hp-split-unit-air-conditioner-12aaa-installation-kitcopper-condenser-21977319.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/377912/1.jpg?3018,1,jumia,home and office,	Auto restart	Copper Tube (Condenser & Evaporator)	Self diagnosis	Unique healthy filters	Rapid Cooling	Quiet Operation	Specifications	SKU: BR470EL1IEJNCNAFAMZ	Model: 1.5	Product Line: Bestprice Technologies Ltd	Weight (kg): 45
Multi-functional Waterproof DSLR Camera Backpack,3393134,"15,000",5,https://www.konga.com/product/multi-functional-waterproof-dslr-camera-backpack-3393134,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/M/u/Multi-functional-Waterproof-DSLR-Camera-Backpack-7736582_2.jpg",1,konga,electronics,"Multi-functional Waterproof DSLR Camera Backpack Bag	The DSLR Backpack was designed to hold your photo and editing tools while on the move. The	backpack features a customizable interior to hold and protect 1 DSLR camera bodies, 3-4 lenses, 13"" laptop, iPad and	additional smaller accessories.	Suitable for: Canon, Nikon, Pentax, Sony etc	Customize It	The main compartment itself is lined with fabric covered foam throughout for extra protection of	delicate equipment. You can reposition or remove several foam dividers to accommodate your gear.The	inside of the main compartment cover features two mesh zippered pockets for storing small items	like batteries, memory cards, and USB drives.	Comfort on the Go	The backpack is adjustable, heavily padded, shoulder straps and wide, make the backpack	comfortable to wear even when loaded with all your gear.	Product Features:	Stylish backpack with color lining, compatible with most DSLR cameras.	Soft interior orange lining.	Tripod attachment system.	Adjustable, padded dividers allow you to customize the camera compartment; Two external mesh pockets for accessories.	Two internal mesh pockets for extra memory cards, accessories.	Comfortable soft handle and shoulder straps with softened bands will make you feel comfortable even during the longest journey.	Dual zipper pulls for easy, quick access.	Main compartment with a two way opening layer zipper	Adjusted foam padded interlayer	Two side mesh pockets	With rain cover	Foam padded and adjustable shoulder strap	Specification:	Size: L29* W18* H45 (cm)	Outer Color: Black	Inner Pad: Orange	Material: Polyester	Fit laptop size: 23*33cm"
Defacto Lettering Printed Slim Fit Sweatshirt,DE820MW0XWAO0NAFAMZ,"1,632",4.3,https://www.jumia.com.ng/defacto-lettering-printed-slim-fit-sweatshirt-44143965.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/56/934144/1.jpg?0512,4,jumia,fashion,	Knitted	Fit: REGULAR FIT	Made to Fit	Easy to Wear	Trendy	Specifications	SKU: DE820MW0XWAO0NAFAMZ	Color: INDIGO	Main Material: ShellFabric1 Cotton 50% Polyester 50%	Product Line: DeFacto- COD	Weight (kg): 0.1
Muxi Purifying Peel-off Mask (Black Mask Deep Cleansing),MU875HB0GH2NQNAFAMZ,"1,499",3.0,https://www.jumia.com.ng/muxi-purifying-peel-off-mask-black-mask-deep-cleansing-45407672.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/670454/1.jpg?8089,6,jumia,health and beauty,"	Facial skin aging, fine lines and blemishes	Oily skin strawberry nose	Nose large pores blackheads	Daily sit the computer in front of computer radiation	What’s in the box	Package Including: 1 pc   Black Mask Deep Cleansing (Purifying Peel-off Mask)"
"Puluz Smartphone Video Rig + LED Studio Light + Video Shotgun Microphone + Mini Tripod Mount Kits With Cold Shoe Tripod Head For IPhone, Galaxy, Huawei, Xiaomi, HTC, LG, Google, And Other Smartphones",SU104EL19OKSJNAFAMZ,"14,620",5.0,https://www.jumia.com.ng/puluz-smartphone-video-rig-led-studio-light-video-shotgun-microphone-mini-tripod-mount-kits-with-cold-shoe-tripod-head-for-iphone-galaxy-huawei-xiaomi-htc-lg-google-and-other-smartphones-11492767.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/729411/1.jpg?5266,1,jumia,electronics,	PULUZ Steadicam	PULUZ Steadicam	Handle Stabilizer Bracket set	Handle Stabilizer Bracket set	Phone Movies Mount Camera Accessories Micro Film Camera Cage	Phone Movies Mount Camera Accessories Micro Film Camera Cage	What’s in the box	1 x Microphone	1 x Studio Light	1 x Video Rig	1 x Tripod Holder	1 x Cold Shoe Tripod Head
Topk LED Magnetic USB Cable For Micro USB Cable For Samsung,TO430MT0APYRSNAFAMZ,989,3.7,https://www.jumia.com.ng/topk-led-magnetic-usb-cable-for-micro-usb-cable-for-samsung-42670081.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/007624/1.jpg?4512,11,jumia,phones and tablets,	Magnetic design	LED Indicator	Ultra Durable	Easy to charge	Versatility and Innovation	What’s in the box	1*Magnetic Charging USB Cable and 1* Mirco Plug
 HP Compaq 650/655 Series Laptop Battery (CQ62 Models),GE779EL152E32NAFAMZ,"6,500",4.0,https://www.jumia.com.ng/hp-compaq-650655-series-laptop-battery-cq62-models-generic-mpg263437.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/68/975822/1.jpg?8444,1,jumia,computing,"	Before using the new replacement battery for the first time, make sure that the battery is fully charged.	Laptop battery for HP Compaq Presario CQ42 Laptop	High quality replacement laptop battery designed to fit	Compaq Presario- CQ32, CQ42, CQ43, CQ52, CQ56, CQ57, CQ62, CQ72, CQ630,	HP ENVY 17	HP Pavilion DM4, G4, G6, G7, DV3-4000, DM4-1000, DV5-2000, DV6-3000, DV7-4000, G72, G56, G32	HP G32, G56, G62, G72 Series	HP COMPAQ 1000 Series, HP COMPAQ 2000 Series, HP COMPAQ 430, HP COMPAQ 431, HP COMPAQ 435, HP COMPAQ 450, HP COMPAQ 455, HP COMPAQ 436, HP COMPAQ 630, HP COMPAQ 631, HP COMPAQ 635, HP COMPAQ 650, HP COMPAQ 655.	What’s in the box	Laptop battery and User manual"
